# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total
1 4 6 14 32 1400 0.000256 4096 0.5 512 467544 85.0063 462.789 2519.99 3067.88 3067.99
1 4 6 14 32 1400 0.000256 4096 1 512 466704 85.1662 462.135 2526.93 3074.33 3074.43
1 4 6 14 32 1400 0.000256 4096 2 512 464856 85.4693 467.268 2535.24 3088.07 3088.18
1 4 2 16 32 1400 0.000256 4096 0.1 512 468480 84.9021 848.986 2518.26 3452.24 3452.34
1 4 2 16 32 1400 0.000256 4096 0.2 512 468288 84.8815 849.65 2519.09 3453.71 3453.82
1 4 2 16 32 1400 0.000256 4096 0.5 512 467712 85.0097 863.025 2522.01 3470.14 3470.24
1 4 2 16 32 1400 0.000256 4096 1 512 466816 85.1355 879.662 2527.16 3492.06 3492.16
1 4 2 16 32 1400 0.000256 4096 2 512 464960 85.4277 893.499 2537.13 3516.15 3516.25
1 4 4 16 32 1400 0.000256 4096 0.1 512 468352 84.89 540.699 2524.21 3149.89 3150
1 4 4 16 32 1400 0.000256 4096 0.2 512 468224 84.8934 542.666 2525.33 3152.98 3153.08
1 4 4 16 32 1400 0.000256 4096 0.5 512 467584 85.0145 565.042 2548.03 3198.18 3198.28
1 4 4 16 32 1400 0.000256 4096 1 512 466688 85.1809 592.081 2533.05 3210.4 3210.5
1 4 4 16 32 1400 0.000256 4096 2 512 464896 85.4339 604.375 2543.38 3233.28 3233.37
1 4 6 16 32 1400 0.000256 4096 0.1 512 468288 84.91 452.327 2518.18 3055.52 3055.62
1 4 6 16 32 1400 0.000256 4096 0.2 512 468096 84.8591 453.574 2519.57 3058.09 3058.2
1 4 6 16 32 1400 0.000256 4096 0.5 512 467520 84.9955 466.348 2522.17 3073.61 3073.7
1 4 6 16 32 1400 0.000256 4096 1 512 466560 85.1655 485.454 2526.82 3097.53 3097.63
1 4 6 16 32 1400 0.000256 4096 2 512 464832 85.4688 499.065 2537.45 3122.07 3122.17
1 4 2 18 32 1400 0.000256 4096 0.1 512 468432 84.8926 1263.09 2515.64 3863.71 3863.81
1 4 2 18 32 1400 0.000256 4096 0.2 512 468288 84.8386 1261.23 2517.3 3863.45 3863.56
1 4 2 18 32 1400 0.000256 4096 0.5 512 467712 85.0111 1259.25 2523.67 3868.02 3868.12
1 4 2 18 32 1400 0.000256 4096 1 512 466776 85.1339 1255.96 2526.51 3867.7 3867.79
1 4 2 18 32 1400 0.000256 4096 2 512 464904 85.3923 1250.53 2543.97 3879.97 3880.07
1 4 4 18 32 1400 0.000256 4096 0.1 512 468288 84.9238 826.599 2515.57 3427.19 3427.3
1 4 4 18 32 1400 0.000256 4096 0.2 512 468144 84.8563 821.764 2516.41 3423.12 3423.23
1 4 4 18 32 1400 0.000256 4096 0.5 512 467568 85.0388 818.579 2519.32 3423.02 3423.12
1 4 4 18 32 1400 0.000256 4096 1 512 466704 85.1311 812.88 2524.63 3422.74 3422.84
1 4 4 18 32 1400 0.000256 4096 2 512 464832 85.3949 808.122 2534.5 3428.1 3428.2
1 4 6 18 32 1400 0.000256 4096 0.1 512 468288 84.9061 677.832 2518.45 3281.28 3281.38
1 4 6 18 32 1400 0.000256 4096 0.2 512 468072 84.9294 674.132 2519.45 3278.6 3278.71
1 4 6 18 32 1400 0.000256 4096 0.5 512 467424 85.0057 668.392 2521.77 3275.26 3275.36
1 4 6 18 32 1400 0.000256 4096 1 512 466560 85.1827 668.438 2527.16 3280.88 3280.97
1 4 6 18 32 1400 0.000256 4096 2 512 464616 85.3882 663.036 2536.67 3285.18 3285.28
1 4 2 20 32 1400 0.000256 4096 0.1 512 468480 84.8964 1195.14 2515.96 3796.09 3796.19
1 4 2 20 32 1400 0.000256 4096 0.2 512 468240 84.8656 1189.62 2516.82 3791.39 3791.49
1 4 2 20 32 1400 0.000256 4096 0.5 512 467680 85.0014 1184.85 2523.87 3793.81 3793.91
1 4 2 20 32 1400 0.000256 4096 1 512 466800 85.1338 1182.9 2526.7 3794.83 3794.92
1 4 2 20 32 1400 0.000256 4096 2 512 464880 85.437 1176.74 2543.61 3805.88 3805.98
1 4 4 20 32 1400 0.000256 4096 0.1 512 468320 84.911 800.64 2517.43 3403.07 3403.17
1 4 4 20 32 1400 0.000256 4096 0.2 512 468160 84.9304 798.405 2518.52 3401.94 3402.05
1 4 4 20 32 1400 0.000256 4096 0.5 512 467520 85.0137 797.378 2521.08 3403.56 3403.66
1 4 4 20 32 1400 0.000256 4096 1 512 466720 85.1818 794.905 2526.76 3406.94 3407.04
1 4 4 20 32 1400 0.000256 4096 2 512 464800 85.4528 791.149 2536.43 3413.12 3413.22
1 4 6 20 32 1400 0.000256 4096 0.1 512 468240 84.9159 678.816 2519.02 3282.84 3282.94
1 4 6 20 32 1400 0.000256 4096 0.2 512 468000 84.8642 675.885 2519.51 3280.34 3280.45
1 4 6 20 32 1400 0.000256 4096 0.5 512 467520 85.1224 672.764 2522.94 3280.93 3281.19
1 4 6 20 32 1400 0.000256 4096 1 512 466560 85.1409 671.291 2527.91 3284.44 3284.54
1 4 6 20 32 1400 0.000256 4096 2 512 464640 85.4247 668.764 2537.36 3291.64 3291.74
1 4 2 24 32 1400 0.000256 4096 0.1 512 468384 84.8609 1125.44 2515.31 3725.71 3725.81
1 4 2 24 32 1400 0.000256 4096 0.2 512 468192 84.8513 1122.05 2516.46 3723.45 3723.56
1 4 2 24 32 1400 0.000256 4096 0.5 512 467712 85.0058 1114.55 2523.91 3723.55 3723.65
1 4 2 24 32 1400 0.000256 4096 1 512 466752 85.1466 1112.26 2526.3 3723.79 3723.89
1 4 2 24 32 1400 0.000256 4096 2 512 464928 85.3779 1107.99 2543.73 3737.19 3737.28
1 4 4 24 32 1400 0.000256 4096 0.1 512 468288 84.9244 750.757 2524.4 3360.18 3360.28
1 4 4 24 32 1400 0.000256 4096 0.2 512 468096 84.8824 740.932 2525.33 3351.23 3351.34
1 4 4 24 32 1400 0.000256 4096 0.5 512 467520 85.0115 729.826 2528.25 3343.18 3343.27
1 4 4 24 32 1400 0.000256 4096 1 512 466560 85.1231 727.028 2533.1 3345.34 3345.44
1 4 4 24 32 1400 0.000256 4096 2 512 464832 85.4723 725.75 2544.05 3355.37 3355.47
1 4 6 24 32 1400 0.000256 4096 0.1 512 468000 84.8982 630.604 2524.63 3240.22 3240.32
1 4 6 24 32 1400 0.000256 4096 0.2 512 468000 84.9353 630.514 2526.3 3241.84 3241.94
1 4 6 24 32 1400 0.000256 4096 0.5 512 467424 85.1075 628.466 2529.2 3242.86 3242.96
1 4 6 24 32 1400 0.000256 4096 1 512 466560 85.2034 627.959 2534.55 3247.8 3247.91
1 4 6 24 32 1400 0.000256 4096 2 512 464544 85.4171 624.93 2543.66 3254.1 3254.2
1 4 2 25 32 1400 0.000256 4096 0.1 512 468400 84.8955 1104.18 2514.72 3703.89 3703.99
1 4 2 25 32 1400 0.000256 4096 0.2 512 468200 84.8862 1102.26 2515.81 3703.04 3703.15
1 4 2 25 32 1400 0.000256 4096 0.5 512 467700 84.981 1102.74 2518.94 3706.76 3706.86
1 4 2 25 32 1400 0.000256 4096 1 512 466700 85.1026 1096.39 2525.78 3707.37 3707.47
1 4 2 25 32 1400 0.000256 4096 2 512 464900 85.3778 1095.15 2540.62 3721.24 3721.34
1 4 4 25 32 1400 0.000256 4096 0.1 512 468200 84.8749 779.276 2524.02 3388.27 3388.37
1 4 4 25 32 1400 0.000256 4096 0.2 512 468000 84.9019 779.281 2524.91 3389.18 3389.29
1 4 4 25 32 1400 0.000256 4096 0.5 512 467600 85.0741 777.654 2531.61 3394.43 3394.53
1 4 4 25 32 1400 0.000256 4096 1 512 466600 85.1468 776.837 2536.72 3398.79 3398.89
1 4 4 25 32 1400 0.000256 4096 2 512 464800 85.4652 774.044 2546 3405.59 3405.69
1 4 6 25 32 1400 0.000256 4096 0.1 512 468000 84.9032 646.115 2517.45 3248.56 3248.66
1 4 6 25 32 1400 0.000256 4096 0.2 512 468000 84.9132 643.731 2539.9 3268.63 3268.74
1 4 6 25 32 1400 0.000256 4096 0.5 512 467400 85.0102 643.834 2522.19 3251.12 3251.23
1 4 6 25 32 1400 0.000256 4096 1 512 466500 85.1563 641.44 2527.33 3254.02 3254.12
1 4 6 25 32 1400 0.000256 4096 2 512 464700 85.4982 639.6 2537.57 3262.76 3262.86
1 4 2 28 32 1400 0.000256 4096 0.1 512 468384 84.8662 1086.65 2517.57 3689.18 3689.28
1 4 2 28 32 1400 0.000256 4096 0.2 512 468160 84.8462 1084.35 2518.66 3687.95 3688.05
1 4 2 28 32 1400 0.000256 4096 0.5 512 467600 85.0086 1076.26 2521.32 3682.67 3682.77
1 4 2 28 32 1400 0.000256 4096 1 512 466704 85.1173 1076.96 2526.5 3688.66 3688.76
1 4 2 28 32 1400 0.000256 4096 2 512 464912 85.4251 1070.7 2543.63 3699.84 3699.95
1 4 4 28 32 1400 0.000256 4096 0.1 512 468160 84.879 763.141 2517.8 3365.91 3366.01
1 4 4 28 32 1400 0.000256 4096 0.2 512 467936 84.9069 761.147 2518.56 3364.7 3364.81
1 4 4 28 32 1400 0.000256 4096 0.5 512 467488 85.0363 753.671 2525.25 3364.05 3364.15
1 4 4 28 32 1400 0.000256 4096 1 512 466592 85.1337 752.184 2531.01 3368.42 3368.52
1 4 4 28 32 1400 0.000256 4096 2 512 464800 85.484 749.368 2539.97 3374.91 3375.01
1 4 6 28 32 1400 0.000256 4096 0.1 512 468048 84.8918 626.949 2515.36 3227.3 3227.4
1 4 6 28 32 1400 0.000256 4096 0.2 512 467712 84.8602 623.79 2515.51 3224.24 3224.35
1 4 6 28 32 1400 0.000256 4096 0.5 512 467376 85.0817 619.232 2519.7 3224.1 3224.2
1 4 6 28 32 1400 0.000256 4096 1 512 466368 85.2145 618.05 2524.23 3227.58 3227.68
1 4 6 28 32 1400 0.000256 4096 2 512 464688 85.493 616.112 2535.15 3236.84 3236.95
1 4 2 30 32 1400 0.000256 4096 0.1 512 468360 84.8836 1074.13 2515.43 3674.54 3674.64
1 4 2 30 32 1400 0.000256 4096 0.2 512 468240 84.8498 1066.04 2516.75 3667.72 3667.83
1 4 2 30 32 1400 0.000256 4096 0.5 512 467640 85.0174 1064.89 2519.5 3669.5 3669.6
1 4 2 30 32 1400 0.000256 4096 1 512 466680 85.1085 1061.95 2526.61 3673.77 3673.86
1 4 2 30 32 1400 0.000256 4096 2 512 464880 85.4181 1058.19 2541.49 3685.19 3685.29
1 4 4 30 32 1400 0.000256 4096 0.1 512 468240 84.9095 753.959 2518.75 3357.72 3357.82
1 4 4 30 32 1400 0.000256 4096 0.2 512 468000 84.8876 752.759 2539.75 3377.49 3377.61
1 4 4 30 32 1400 0.000256 4096 0.5 512 467520 85.0969 751.287 2523.09 3359.56 3359.67
1 4 4 30 32 1400 0.000256 4096 1 512 466560 85.1401 750.447 2527.64 3363.33 3363.43
1 4 4 30 32 1400 0.000256 4096 2 512 464640 85.4265 747.089 2537.25 3369.86 3369.96
1 4 6 30 32 1400 0.000256 4096 0.1 512 468000 84.8937 639.682 2515.36 3240.03 3240.13
1 4 6 30 32 1400 0.000256 4096 0.2 512 468000 84.9083 635.068 2517.29 3237.35 3237.47
1 4 6 30 32 1400 0.000256 4096 0.5 512 467280 85.089 633.272 2519.43 3237.87 3237.97
1 4 6 30 32 1400 0.000256 4096 1 512 466200 85.1136 630.582 2523.59 3239.38 3239.48
1 4 6 30 32 1400 0.000256 4096 2 512 464400 85.4012 626.535 2539.87 3251.9 3252
1 4 2 32 32 1400 0.000256 4096 0.1 512 468352 84.895 1058.49 2517.84 3661.32 3661.42
1 4 2 32 32 1400 0.000256 4096 0.2 512 468224 84.8964 1057.54 2519.16 3661.69 3661.8
1 4 2 32 32 1400 0.000256 4096 0.5 512 467584 84.9967 1056.87 2526.12 3668.07 3668.17
1 4 2 32 32 1400 0.000256 4096 1 512 466688 85.1867 1054.04 2527.62 3666.94 3667.04
1 4 2 32 32 1400 0.000256 4096 2 512 464896 85.4169 1050.07 2545.99 3681.57 3681.67
1 4 4 32 32 1400 0.000256 4096 0.1 512 468224 84.9196 717.803 2524.77 3327.59 3327.69
1 4 4 32 32 1400 0.000256 4096 0.2 512 467968 84.9369 717.342 2525.65 3328.01 3328.12
1 4 4 32 32 1400 0.000256 4096 0.5 512 467456 85.0795 717.607 2528.7 3331.48 3331.58
1 4 4 32 32 1400 0.000256 4096 1 512 466432 85.2005 715.884 2533.11 3334.29 3334.39
1 4 4 32 32 1400 0.000256 4096 2 512 464640 85.4775 712.907 2543.44 3341.9 3342.01
1 4 6 32 32 1400 0.000256 4096 0.1 512 468096 84.925 659.285 2517.15 3261.45 3261.55
1 4 6 32 32 1400 0.000256 4096 0.2 512 467712 84.9338 658.671 2517.05 3260.74 3260.85
1 4 6 32 32 1400 0.000256 4096 0.5 512 467328 85.0308 658.721 2522.28 3266.12 3266.23
1 4 6 32 32 1400 0.000256 4096 1 512 466176 85.2114 658.628 2525.1 3269.03 3269.13
1 4 6 32 32 1400 0.000256 4096 2 512 464640 85.4473 656.667 2536.55 3278.76 3278.86
1 4 2 8 40 1400 0.000256 4096 0.1 520 468512 84.9072 833.053 2518.07 3436.12 3436.22
1 4 2 8 40 1400 0.000256 4096 0.2 520 468320 84.9108 833.1 2519.04 3437.14 3437.25
1 4 2 8 40 1400 0.000256 4096 0.5 520 467744 85.0088 832.707 2522.12 3439.93 3440.03
1 4 2 8 40 1400 0.000256 4096 1 520 466816 85.0888 830.749 2527.2 3443.14 3443.23
1 4 2 8 40 1400 0.000256 4096 2 520 464928 85.4109 841.264 2537.29 3464.07 3464.17
1 4 4 8 40 1400 0.000256 4096 0.1 520 468480 84.8978 534.738 2525.76 3145.49 3145.59
1 4 4 8 40 1400 0.000256 4096 0.2 520 468288 84.9143 536.123 2526.84 3147.96 3148.07
1 4 4 8 40 1400 0.000256 4096 0.5 520 467712 85.0085 537.596 2533.65 3156.34 3156.44
1 4 4 8 40 1400 0.000256 4096 1 520 466752 85.1197 537.27 2536.58 3159.06 3159.16
2 4 4 8 40 1400 0.000256 4096 2 520 464896 85.4292 1606.13 2544.83 4236.48 4236.58
1 4 2 10 40 1400 0.000256 4096 0.1 520 468520 84.9113 951.407 2517.8 3554.21 3554.31
1 4 2 10 40 1400 0.000256 4096 0.2 520 468320 84.9042 954.894 2518.7 3558.59 3558.69
1 4 2 10 40 1400 0.000256 4096 0.5 520 467760 85.0187 954.339 2524.86 3564.3 3564.4
1 4 2 10 40 1400 0.000256 4096 1 520 466800 85.1012 952.695 2530.13 3568.03 3568.12
1 4 2 10 40 1400 0.000256 4096 2 520 464920 85.4243 951.487 2539.26 3576.26 3576.36
1 4 4 10 40 1400 0.000256 4096 0.1 520 468480 84.8964 600.763 2515.97 3201.72 3201.82
1 4 4 10 40 1400 0.000256 4096 0.2 520 468240 84.8793 602.47 2518.33 3205.76 3205.87
1 4 4 10 40 1400 0.000256 4096 0.5 520 467680 84.9854 603.334 2524.36 3212.77 3212.87
1 4 4 10 40 1400 0.000256 4096 1 520 466720 85.0954 601.374 2527.03 3213.6 3213.7
1 4 4 10 40 1400 0.000256 4096 2 520 464880 85.4139 602.955 2535.8 3224.25 3224.35
1 4 6 10 40 1400 0.000256 4096 0.1 520 468360 84.9078 491.279 2524.03 3100.31 3100.4
1 4 6 10 40 1400 0.000256 4096 0.2 520 468240 84.8836 491.517 2525.44 3101.93 3102.04
1 4 6 10 40 1400 0.000256 4096 0.5 520 467640 85.0518 490.775 2532.29 3108.2 3108.3
1 4 6 10 40 1400 0.000256 4096 1 520 466680 85.1292 489.873 2535.28 3110.37 3110.47
2 4 6 10 40 1400 0.000256 4096 2 520 464760 85.407 1746.41 2545.71 4377.61 4377.71
1 4 2 12 40 1400 0.000256 4096 0.1 520 468480 84.908 871.26 2525.64 3481.91 3482.01
1 4 2 12 40 1400 0.000256 4096 0.2 520 468288 84.9116 873.592 2526.61 3485.2 3485.32
1 4 2 12 40 1400 0.000256 4096 0.5 520 467712 85.0015 873.598 2529.61 3488.3 3488.4
1 4 2 12 40 1400 0.000256 4096 1 520 466800 85.1182 871.881 2534.85 3491.95 3492.05
1 4 2 12 40 1400 0.000256 4096 2 520 464928 85.4087 868.558 2545.08 3499.14 3499.24
1 4 4 12 40 1400 0.000256 4096 0.1 520 468384 84.8878 568.154 2517.3 3170.43 3170.53
1 4 4 12 40 1400 0.000256 4096 0.2 520 468192 84.888 569.419 2518.83 3173.22 3173.33
1 4 4 12 40 1400 0.000256 4096 0.5 520 467616 84.9896 569.69 2526.05 3180.82 3180.92
1 4 4 12 40 1400 0.000256 4096 1 520 466752 85.1048 568.486 2528.14 3181.82 3181.92
1 4 4 12 40 1400 0.000256 4096 2 520 464832 85.4007 565.976 2539.22 3190.69 3190.79
1 4 6 12 40 1400 0.000256 4096 0.1 520 468288 84.9136 468.364 2514.91 3068.28 3068.38
1 4 6 12 40 1400 0.000256 4096 0.2 520 468144 84.8748 469.726 2516.11 3070.8 3070.91
1 4 6 12 40 1400 0.000256 4096 0.5 520 467568 85.01 468.891 2522.58 3076.57 3076.67
1 4 6 12 40 1400 0.000256 4096 1 520 466704 85.1803 467.699 2527.42 3080.39 3080.49
1 4 6 12 40 1400 0.000256 4096 2 520 464832 85.4774 465.349 2534.75 3085.66 3085.76
1 4 2 14 40 1400 0.000256 4096 0.1 520 468496 84.8981 1243.27 2518.51 3846.77 3846.88
1 4 2 14 40 1400 0.000256 4096 0.2 520 468272 84.8837 1245.25 2519.19 3849.42 3849.53
1 4 2 14 40 1400 0.000256 4096 0.5 520 467712 84.9883 1243.66 2522.23 3850.96 3851.06
1 4 2 14 40 1400 0.000256 4096 1 520 466760 85.0975 1241.77 2527.17 3854.13 3854.23
1 4 2 14 40 1400 0.000256 4096 2 520 464912 85.4013 1241.47 2537.55 3864.52 3864.63
1 4 4 14 40 1400 0.000256 4096 0.1 520 468384 84.8935 783.86 2515.17 3384.02 3384.12
1 4 4 14 40 1400 0.000256 4096 0.2 520 468160 84.8784 782.959 2516.4 3384.32 3384.43
1 4 4 14 40 1400 0.000256 4096 0.5 520 467600 84.9843 782.793 2523.42 3391.29 3391.39
1 4 4 14 40 1400 0.000256 4096 1 520 466704 85.1442 780.809 2526.27 3392.32 3392.42
1 4 4 14 40 1400 0.000256 4096 2 520 464800 85.4296 779.698 2543.56 3408.78 3408.88
1 4 6 14 40 1400 0.000256 4096 0.1 520 468384 84.9062 637.154 2524.76 3246.91 3247.01
1 4 6 14 40 1400 0.000256 4096 0.2 520 468048 84.9033 637.325 2524.93 3247.24 3247.35
1 4 6 14 40 1400 0.000256 4096 0.5 520 467544 85.0698 637.535 2531.52 3254.21 3254.32
1 4 6 14 40 1400 0.000256 4096 1 520 466536 85.0999 635.16 2536.22 3256.57 3256.67
1 4 6 14 40 1400 0.000256 4096 2 520 464688 85.3972 636.696 2545.99 3268.17 3268.28
1 4 2 16 40 1400 0.000256 4096 0.1 520 468480 84.893 1143.07 2516.13 3744.18 3744.28
1 4 2 16 40 1400 0.000256 4096 0.2 520 468288 84.9203 1142.89 2516.79 3744.69 3744.8
1 4 2 16 40 1400 0.000256 4096 0.5 520 467712 84.9944 1145.89 2522.3 3753.27 3753.37
1 4 2 16 40 1400 0.000256 4096 1 520 466752 85.1008 1150.28 2524.76 3760.23 3760.33
1 4 2 16 40 1400 0.000256 4096 2 520 464896 85.4234 1148.9 2535.01 3769.42 3769.52
1 4 4 16 40 1400 0.000256 4096 0.1 520 468352 84.8896 694.551 2515.44 3294.97 3295.07
1 4 4 16 40 1400 0.000256 4096 0.2 520 468224 84.9023 694.654 2517.05 3296.7 3296.8
1 4 4 16 40 1400 0.000256 4096 0.5 520 467584 84.9962 710.017 2519.38 3314.48 3314.58
1 4 4 16 40 1400 0.000256 4096 1 520 466688 85.1354 728.184 2524.68 3338.1 3338.2
1 4 4 16 40 1400 0.000256 4096 2 520 464768 85.4192 738.175 2534.6 3358.29 3358.38
1 4 6 16 40 1400 0.000256 4096 0.1 520 468288 84.9451 575.72 2515.77 3176.53 3176.63
1 4 6 16 40 1400 0.000256 4096 0.2 520 468096 84.9179 576.019 2517.1 3178.12 3178.24
1 4 6 16 40 1400 0.000256 4096 0.5 520 467520 85.006 581.224 2523.89 3190.21 3190.31
1 4 6 16 40 1400 0.000256 4096 1 520 466560 85.0929 592.966 2524.95 3203.11 3203.21
1 4 6 16 40 1400 0.000256 4096 2 520 464640 85.4042 599.231 2534.59 3219.32 3219.42
1 4 2 18 40 1400 0.000256 4096 0.1 520 468432 84.9137 1190.65 2515.65 3791.31 3791.41
1 4 2 18 40 1400 0.000256 4096 0.2 520 468288 84.8853 1188.49 2516.94 3790.4 3790.5
1 4 2 18 40 1400 0.000256 4096 0.5 520 467712 85.014 1184.69 2524.02 3793.81 3793.91
1 4 2 18 40 1400 0.000256 4096 1 520 466776 85.1053 1181.54 2527.03 3793.76 3793.86
1 4 2 18 40 1400 0.000256 4096 2 520 464904 85.3916 1176.42 2544.35 3806.25 3806.35
1 4 4 18 40 1400 0.000256 4096 0.1 520 468288 84.912 769.086 2518.11 3372.2 3372.3
1 4 4 18 40 1400 0.000256 4096 0.2 520 468144 84.8874 768.146 2519.33 3372.45 3372.56
1 4 4 18 40 1400 0.000256 4096 0.5 520 467568 85.0129 767.08 2522.32 3374.5 3374.6
1 4 4 18 40 1400 0.000256 4096 1 520 466704 85.1625 765.585 2527.79 3378.63 3378.73
1 4 4 18 40 1400 0.000256 4096 2 520 464832 85.4618 762.757 2537.98 3386.28 3386.38
1 4 6 18 40 1400 0.000256 4096 0.1 520 468288 84.9185 682.464 2518.79 3286.27 3286.37
1 4 6 18 40 1400 0.000256 4096 0.2 520 468072 84.9757 681.036 2519.6 3285.7 3285.81
1 4 6 18 40 1400 0.000256 4096 0.5 520 467424 85.0842 680.036 2522.21 3287.43 3287.53
1 4 6 18 40 1400 0.000256 4096 1 520 466560 85.1731 678.412 2530.49 3294.17 3294.27
1 4 6 18 40 1400 0.000256 4096 2 520 464616 85.4848 675.38 2542.07 3303.03 3303.13
1 4 8 18 40 1400 0.000256 4096 0.1 520 468000 84.9355 613.965 2523.98 3222.98 3223.08
1 4 8 18 40 1400 0.000256 4096 0.2 520 468000 84.9951 612.583 2526.38 3224.05 3224.15
1 4 8 18 40 1400 0.000256 4096 0.5 520 467424 85.0883 610.025 2532.92 3228.12 3228.22
1 4 8 18 40 1400 0.000256 4096 1 520 466560 85.1911 607.042 2536.25 3228.58 3228.67
1 4 8 18 40 1400 0.000256 4096 2 520 464544 85.4791 604.152 2546.89 3236.61 3236.71
1 4 2 20 40 1400 0.000256 4096 0.1 520 468480 84.9098 1116.04 2518.69 3719.73 3719.82
1 4 2 20 40 1400 0.000256 4096 0.2 520 468240 84.873 1114.43 2519.08 3718.47 3718.58
1 4 2 20 40 1400 0.000256 4096 0.5 520 467680 85.0081 1111.85 2526.23 3723.17 3723.27
1 4 2 20 40 1400 0.000256 4096 1 520 466720 85.0881 1110.22 2529.16 3724.57 3724.66
1 4 2 20 40 1400 0.000256 4096 2 520 464880 85.4139 1105.28 2546.41 3737.19 3737.29
1 4 4 20 40 1400 0.000256 4096 0.1 520 468320 84.9169 778.076 2516.02 3379.11 3379.21
1 4 4 20 40 1400 0.000256 4096 0.2 520 468160 84.9348 772.792 2517.32 3375.14 3375.25
1 4 4 20 40 1400 0.000256 4096 0.5 520 467520 84.9876 763.775 2519.78 3368.63 3368.73
1 4 4 20 40 1400 0.000256 4096 1 520 466560 85.1052 761.771 2524.75 3371.72 3371.82
1 4 4 20 40 1400 0.000256 4096 2 520 464800 85.4451 760.525 2535.52 3381.58 3381.68
1 4 6 20 40 1400 0.000256 4096 0.1 520 468240 84.9261 647.857 2524.68 3257.56 3257.67
1 4 6 20 40 1400 0.000256 4096 0.2 520 468000 84.8928 645.112 2525.37 3255.46 3255.57
1 4 6 20 40 1400 0.000256 4096 0.5 520 467520 85.1002 638.279 2528.87 3252.33 3252.43
1 4 6 20 40 1400 0.000256 4096 1 520 466560 85.1884 636.308 2534.07 3255.66 3255.76
1 4 6 20 40 1400 0.000256 4096 2 520 464640 85.4277 634.251 2543.81 3263.58 3263.68
1 4 8 20 40 1400 0.000256 4096 0.1 520 468160 84.9366 659.827 2526.84 3271.7 3271.8
1 4 8 20 40 1400 0.000256 4096 0.2 520 467840 84.93 653.88 2527.11 3266.01 3266.11
1 4 8 20 40 1400 0.000256 4096 0.5 520 467200 85.0951 645.554 2529.75 3260.49 3260.59
1 4 8 20 40 1400 0.000256 4096 1 520 466240 85.1524 642.761 2534.74 3262.75 3262.85
1 4 8 20 40 1400 0.000256 4096 2 520 464640 85.4838 636.132 2546.43 3268.13 3268.23
1 4 2 24 40 1400 0.000256 4096 0.1 520 468384 84.9062 1075.03 2518.07 3678.11 3678.21
1 4 2 24 40 1400 0.000256 4096 0.2 520 468192 84.8978 1071.92 2519.04 3675.94 3676.05
1 4 2 24 40 1400 0.000256 4096 0.5 520 467616 84.994 1063.46 2522.02 3670.57 3670.67
1 4 2 24 40 1400 0.000256 4096 1 520 466752 85.0987 1058.92 2527.58 3671.69 3671.79
1 4 2 24 40 1400 0.000256 4096 2 520 464832 85.4184 1056.76 2537.5 3679.78 3679.89
1 4 4 24 40 1400 0.000256 4096 0.1 520 468288 84.9551 761.973 2524.48 3371.51 3371.61
1 4 4 24 40 1400 0.000256 4096 0.2 520 468096 84.9124 757.28 2525.46 3367.75 3367.86
1 4 4 24 40 1400 0.000256 4096 0.5 520 467520 85.014 747.262 2548.58 3380.95 3381.06
1 4 4 24 40 1400 0.000256 4096 1 520 466560 85.0971 747.134 2533.68 3366 3366.1
1 4 4 24 40 1400 0.000256 4096 2 520 464640 85.416 744.234 2543.36 3373.1 3373.2
1 4 6 24 40 1400 0.000256 4096 0.1 520 468000 84.9404 636.006 2521.38 3242.43 3242.52
1 4 6 24 40 1400 0.000256 4096 0.2 520 468000 84.994 627.875 2517.29 3230.24 3230.35
1 4 6 24 40 1400 0.000256 4096 0.5 520 467424 85.0948 617.02 2520.29 3222.49 3222.59
1 4 6 24 40 1400 0.000256 4096 1 520 466560 85.191 615.804 2525.75 3226.84 3226.94
1 4 6 24 40 1400 0.000256 4096 2 520 464544 85.4957 613.084 2535.22 3233.89 3233.99
1 4 8 24 40 1400 0.000256 4096 0.1 520 468096 84.9699 579.789 2516.94 3181.8 3181.9
1 4 8 24 40 1400 0.000256 4096 0.2 520 467712 84.9602 578.55 2516.99 3180.59 3180.69
1 4 8 24 40 1400 0.000256 4096 0.5 520 467328 85.0355 576.479 2520.68 3182.28 3182.39
1 4 8 24 40 1400 0.000256 4096 1 520 466176 85.1716 575.123 2524.61 3185 3185.1
1 4 8 24 40 1400 0.000256 4096 2 520 464256 85.47 572.972 2534.52 3193.05 3193.15
1 4 2 25 40 1400 0.000256 4096 0.1 520 468400 84.9168 1091.94 2514.94 3691.9 3692
1 4 2 25 40 1400 0.000256 4096 0.2 520 468200 84.933 1090.59 2515.8 3691.42 3691.52
1 4 2 25 40 1400 0.000256 4096 0.5 520 467700 85.0018 1089.1 2519.2 3693.39 3693.49
1 4 2 25 40 1400 0.000256 4096 1 520 466700 85.1423 1086.73 2523.96 3695.94 3696.03
1 4 2 25 40 1400 0.000256 4096 2 520 464800 85.429 1082.21 2533.96 3701.69 3701.79
1 4 4 25 40 1400 0.000256 4096 0.1 520 468200 84.9299 742.572 2514.84 3342.43 3342.53
1 4 4 25 40 1400 0.000256 4096 0.2 520 468000 84.9469 743.252 2515.75 3344.03 3344.32
1 4 4 25 40 1400 0.000256 4096 0.5 520 467600 85.0827 742.292 2520.21 3347.68 3347.78
